MOVIE_EARNINGS_RANK;MOVIE_GENRE;MOVIE_NAME;MOVIE_RATING;MOVIE_RUNTIME;MOVIE_YEAR;PERSON_DOB;PERSON_NAME;PERSON_POB;MID;REV
;VE;True Grit;G;128;1969;1907-05-26;John Wayne;Winterset, Iowa, USA;d9e6a7ae2363d6cfe81af75a3911018b;1-c54ea780264b90ac1b8909ced2680477
;ACT;Lethal Weapon 3;R;118;1992;1943-02-09;Joe Pesci;Newark, New Jersey, USA;d9e6a7ae2363d6cfe81af75a390e857a;1-cdadf034935d7765ee4b0462eab8c94d
;D;Goodfellas;R;145;1990;1943-02-09;Joe Pesci;Newark, New Jersey, USA;d9e6a7ae2363d6cfe81af75a390eb99e;1-0ed4d7e36d1e31a20175a099ecc31b50
;AC;Beverly Hills Cop II;R;100;1987;1957-05-21;Judge Reinhold;Wilmington, Delaware, USA;d9e6a7ae2363d6cfe81af75a39132504;1-2e359f2f1b410e86332d1ec6d994ea8d
;C;My Cousin Vinny;R;120;1992;1943-02-09;Joe Pesci;Newark, New Jersey, USA;d9e6a7ae2363d6cfe81af75a390ec1ef;1-0dd79f6804fa0812ce31f72658344aaf
;DT;Airport;G;137;1970;1938-11-13;Jean Seberg;Marshalltown, Iowa, USA;d9e6a7ae2363d6cfe81af75a390bbe2b;1-8b8f0330d3955250c631564f95e48e98
;CFYR;Santa Clause 2, The;G;105;2002;1957-05-21;Judge Reinhold;Wilmington, Delaware, USA;d9e6a7ae2363d6cfe81af75a39132cc6;1-9c74e9c1716ac0ccc65e0c8aacad5d90
;VCF;101 Dalmatians;G;103;1996;1965-01-09;Joely Richardson;London, England, UK;d9e6a7ae2363d6cfe81af75a390ef483;1-2ddb1deba53eea2d2ca7e7d6a4a4e200
;CDR;Shakespeare in Love;R;122;1998;1934-12-09;Judi Dench;York, North Yorkshire, England, UK;d9e6a7ae2363d6cfe81af75a39132f68;1-5b133fb43562a191b777548e393a9b99
;AC;Beverly Hills Cop II;R;100;1987;1948-02-22;John Ashton;Springfield, Massachusetts, USA;d9e6a7ae2363d6cfe81af75a390f093c;1-5bf13481a59ecac5a7ea33ff752c8d9f
;AVY;Lara Croft: Tomb Raider;PG-13;100;2001;1938-12-29;Jon Voight;Yonkers, New York, USA;d9e6a7ae2363d6cfe81af75a391187be;1-17e402db82d6003dedbbdbed95cd1c42
;ADRW;Spartacus;PG-13;184;1960;1929-01-31;Jean Simmons;Crouch Hill, London, England, UK;d9e6a7ae2363d6cfe81af75a390bc89b;1-f813d22c44f4bea36f6160c1517d74f4
;D;Iris;R;91;2001;1934-12-09;Judi Dench;York, North Yorkshire, England, UK;d9e6a7ae2363d6cfe81af75a3913440a;1-c682fd463e1931945b61e5fce11bac9e
;C;Bringing Down the House;PG-13;105;2003;1959-09-13;Jean Smart;Seattle, Washington, USA;d9e6a7ae2363d6cfe81af75a390bd753;1-3140843ed9ab3cfb342c4be50eedcebe
;ACT;Bad Boys II;R;147;2003;1968-07-01;Jordi Molla;L'Hospitalet del Llobregat, Barcelona, Cataluna, Spain;d9e6a7ae2363d6cfe81af75a391216e1;1-5841fd2039b699d67dd36eea2dc200ae
;C;Fish Called Wanda, A;R;108;1988;1939-10-27;John Cleese;Weston-Super-Mare, Somerset, England, UK;d9e6a7ae2363d6cfe81af75a390f6232;1-229034c8cf7ff7695022cf9ae9ab6472
;CR;Runaway Bride;PG;116;1999;1967-10-28;Julia Roberts;Smyrna, Georgia, USA;d9e6a7ae2363d6cfe81af75a391399c1;1-18dc983dc1b5bf72a09a03a6ea24bbe8
;AVDRW;Troy;R;163;2004;1935-03-27;Julian Glover;London, England, UK;d9e6a7ae2363d6cfe81af75a3913b8a5;1-1eb89893a605be5261480f6e092e50f6
;CDR;Terms of Endearment;PG;132;1983;1955-02-19;Jeff Daniels;Athens, Georgia, USA;d9e6a7ae2363d6cfe81af75a390c31a8;1-1632db2fa904269bdc3cf8b09280ed2b
;DR;Leaving Las Vegas;R;111;1995;1958-01-04;Julian Sands;Otley, Yorkshire, England, UK;d9e6a7ae2363d6cfe81af75a3913d79a;1-49041e43c3392f91f01e40dea7b1c3b0
;DW;Killing Fields, The;R;141;1984;1958-01-04;Julian Sands;Otley, Yorkshire, England, UK;d9e6a7ae2363d6cfe81af75a3913e154;1-172c62fe7323cea034570e810ca86485
;DT;No Country for Old Men;R;122;2007;1968-02-12;Josh Brolin;Los Angeles, California, USA;d9e6a7ae2363d6cfe81af75a3912bc86;1-408113851fa1c5ac96676749f667a2e6
;CR;Arthur;PG;97;1981;1904-04-14;John Gielgud;South Kensington, London, England, UK;d9e6a7ae2363d6cfe81af75a390f9aa9;1-fd79e7ee1842221a0cfe346159802e21
;DT;Syriana;R;126;2005;1965-12-07;Jeffrey Wright;Washington, District of Columbia, USA;d9e6a7ae2363d6cfe81af75a390c780e;1-ab255a6e35c18303bdc0a37374967ea2
;CFY;Flintstones, The;PG;91;1994;1952-06-20;John Goodman;St. Louis, Missouri, USA;d9e6a7ae2363d6cfe81af75a390fa61b;1-0e437bfe97fde3e9e6e4624f60e3a8ca
;C;The Artist;PG-13;100;2012;1952-06-20;John Goodman;St. Louis, Missouri, USA;d9e6a7ae2363d6cfe81af75a390faa9a;1-f65bcac1d2e530d2ed0180f9b5d6dbff
;HMT;Blair Witch Project, The;R;86;1999;1975-06-17;Joshua Leonard;Houston, Texas, USA;d9e6a7ae2363d6cfe81af75a3912e9e4;1-8b9edbc59f29d967b120c0b110b6de89
;CDFYL;Mary Poppins;G;140;1964;1935-10-01;Julie Andrews;Walton-on-Thames, Surrey, England, UK;d9e6a7ae2363d6cfe81af75a39142a67;1-0d76f972b3ef78ac52c687b96de0a0a2
;DR;Women in Love;R;131;1969;1939-12-08;Jennie Linden;Worthing, Sussex, England, UK;d9e6a7ae2363d6cfe81af75a390c8070;1-cf5cad77f02d486cbc879e0f2d9c7174
;CR;Shampoo;R;109;1975;1941-04-14;Julie Christie;Chabua, Assam, India;d9e6a7ae2363d6cfe81af75a39143979;1-35276fd0babd203251b02d248c3b4a23
;D;Passage to India, A;PG;163;1984;1955-04-23;Judy Davis;Perth, Western Australia, Australia;d9e6a7ae2363d6cfe81af75a39135ea6;1-9e858a8aea7c47ec8730287be0a30605
;DR;English Patient, The;R;160;1996;1964-03-09;Juliette Binoche;Paris, France;d9e6a7ae2363d6cfe81af75a39146208;1-f889576e024ea35043c53ff6aea01e30
;DL;Dreamgirls;PG-13;131;2006;1981-09-12;Jennifer Hudson;Chicago, Illinois, USA;d9e6a7ae2363d6cfe81af75a390c9012;1-ccb5544cdbd156dc42106095e9d149a2
;AVYS;Fantastic Four;PG-13;106;2005;1968-07-27;Julian McMahon;Sydney, New South Wales, Australia;d9e6a7ae2363d6cfe81af75a3913c7ee;1-5944c6ee37f649330da36fe7f988001e
;C;Anger Management;PG-13;106;2003;1957-01-01;Luis Guzman;Cayey, Puerto Rico;d9e6a7ae2363d6cfe81af75a391c5a99;1-40c946afc8b7e9845206adf9a1b13e66
;CR;Bullets Over Broadway;R;98;1994;1958-09-16;Jennifer Tilly;Harbor City, California, USA;d9e6a7ae2363d6cfe81af75a390ca65b;1-c1be5b33dd22555ff1a676d2fadbbdba
;D;Kramer vs. Kramer;PG;105;1979;1971-05-25;Justin Henry;Rye, New York, USA;d9e6a7ae2363d6cfe81af75a3914b409;1-dc0deb09bc0ececac6f6994208fd1a93
;D;Reds;PG;194;1981;1933-06-14;Jerzy Kosinski;Lodz, Poland;d9e6a7ae2363d6cfe81af75a390ce3e3;1-dee001228950a0838a97c79ef249e5e4
;CR;Arthur;PG;97;1981;1947-01-21;Jill Eikenberry;New Haven, Connecticut, USA;d9e6a7ae2363d6cfe81af75a390d2607;1-96bc4fd4906cf0bb97f633fe2bf3b779
;D;Iris;R;91;2001;1949-05-24;Jim Broadbent;Lincoln, Lincolnshire, England, UK;d9e6a7ae2363d6cfe81af75a390d38cf;1-a01a0099bd93f8cdd68bb72d8c8f421c
;D;Iris;R;91;2001;1975-10-05;Kate Winslet;Reading, Berkshire, England, UK;d9e6a7ae2363d6cfe81af75a39156b0d;1-87a82f89384014278295efa377249e60
;D;Philadelphia;PG-13;125;1993;1956-01-01;Karen Finley;Evanston, Illinois, USA;d9e6a7ae2363d6cfe81af75a391501a0;1-0898bc055c6567a6493be00426785cd6
;D;On Golden Pond;PG;109;1981;1907-05-12;Katharine Hepburn;Hartford, Connecticut, USA;d9e6a7ae2363d6cfe81af75a3915b548;1-e6b4a4bf497fa56e13e794002d1b10af
;DR;Saturday Night Fever;PG;118;1977;1945-01-28;Karen Lynn Gorney;Beverly Hills, California, USA;d9e6a7ae2363d6cfe81af75a39150c36;1-33a384dbc9792a892ea1d6941a4b3410
;C;Fish Called Wanda, A;R;108;1988;1945-09-12;Maria Aitken;Dublin, Ireland;d9e6a7ae2363d6cfe81af75a391d8a67;1-2264b691119692422370a0d69ead0299
;CR;Runaway Bride;PG;116;1999;1962-10-11;Joan Cusack;New York, USA;d9e6a7ae2363d6cfe81af75a390d9f34;1-af7fa013e1119951df096d4a0292e05d
;DW;Patton;;170;1970;1912-03-22;Karl Malden;Gary, Indiana, USA;d9e6a7ae2363d6cfe81af75a39153ac1;1-3341b6aa701f1a8e867636833a177750
;ACF;Paul Blart: Mall Cop;PG;91;2009;1978-11-08;Keir O'Donnell;Sydney, New South Wales, Australia;d9e6a7ae2363d6cfe81af75a39164388;1-edcf256a16379ccc4b6d85993e300502
;D;The Aviator;PG-13;170;2004;1973-07-26;Kate Beckinsale;London, England, UK;d9e6a7ae2363d6cfe81af75a39154bac;1-dc2c2e8d6472c8bd0d9b6a738aa5c975
;HMT;What Lies Beneath;PG-13;130;2000;1958-04-29;Michelle Pfeiffer;Santa Ana, California, USA;d9e6a7ae2363d6cfe81af75a39227c7e;1-b5f6c0fb2c0b99e1ca58bc60f2ad6a95
;ANCFYT;Who Framed Roger Rabbit;PG;103;1988;1945-08-02;Joanna Cassidy;Haddonfield, New Jersey, USA;d9e6a7ae2363d6cfe81af75a390e0a70;1-c9132bddc44726835d5a68507efad06b
;CDR;Jerry Maguire;R;138;1996;1962-10-13;Kelly Preston;Honolulu, Hawaii, USA;d9e6a7ae2363d6cfe81af75a39168891;1-99e8bdbc700d2531959bb1b9cbed3908
;ACD;The Longest Yard;PG-13;113;2005;1966-09-09;Adam Sandler;Brooklyn, New York, USA;70f6284d2a395396dbb3a60b4ce21f07;1-3bc5b023afee8d20d006e6e68038af01
;C;Waterboy, The;PG-13;90;1998;1966-09-09;Adam Sandler;Brooklyn, New York, USA;70f6284d2a395396dbb3a60b4ce2293c;1-6b6e0c3ba1b0606f7dc1d84ed69d3ae0
;AVT;Mission: Impossible III;PG-13;126;2006;1968-07-08;Billy Crudup;Manhasset, New York, USA;70f6284d2a395396dbb3a60b4cea0dc1;1-3008231aa945892340d9fe1636fdce54
;D;Gran Torino;R;116;2009;1991-11-04;Bee Vang;Fresno, California, USA;70f6284d2a395396dbb3a60b4ce7d841;1-5448511838b112899ed2170414267854
;CD;Little Miss Sunshine;R;101;2006;1934-03-26;Alan Arkin;New York City, New York, USA;70f6284d2a395396dbb3a60b4ce2b3ef;1-1bc5ede02af07c91119e363b768731c5
;CD;Patch Adams;PG-13;115;1998;1945-11-15;Bob Gunton;Santa Monica, California, USA;70f6284d2a395396dbb3a60b4cea65a8;1-b6e52c102c5a27a973899e87c861d251
;DR;Women in Love;R;131;1969;1934-02-17;Alan Bates;Allestree, Derbyshire, England, UK;70f6284d2a395396dbb3a60b4ce2c3e8;1-8bcbb7736f1e69f7302b0ba421a24506
;D;American Beauty;R;122;1999;1958-05-29;Annette Bening;Topeka, Kansas, USA;70f6284d2a395396dbb3a60b4ce60342;1-4f2b7e910d8d15e3e5836bf671a40211
;CD;Cheaper by the Dozen;PG;98;2003;1964-09-22;Bonnie Hunt;Chicago, Illinois, USA;70f6284d2a395396dbb3a60b4cea8eec;1-7483e9a5fb7d2055e74039bb4e045101
;DT;Traffic;R;147;2000;1967-02-19;Benicio Del Toro;Santurce, Puerto Rico;70f6284d2a395396dbb3a60b4ce8b34c;1-497af5357d4b2ecc755da3d8097a4ec8
;MT;Usual Suspects, The;R;106;1995;1967-02-19;Benicio Del Toro;Santurce, Puerto Rico;70f6284d2a395396dbb3a60b4ce8b7d5;1-55d22c89a2bc26e61d6a00a24327774a
;HT;Silence of the Lambs, The;R;118;1991;1937-12-31;Anthony Hopkins;Margam, near Port Talbot, West Glamorgan, Wales, UK;70f6284d2a395396dbb3a60b4ce62f35;1-fc0eefbf44c41ca6b5db0b3afaa21c93
;D;Tender Mercies;PG;92;1983;1947-07-03;Betty Buckley;Fort Worth, Texas, USA;70f6284d2a395396dbb3a60b4ce90863;1-b59e8b5db4c25aba29756d0ccd7ca697
;NCFT;One Hundred and One Dalmatians;G;79;1961;1914-04-20;Betty Lou Gerson;Chattanooga, Tennessee, USA;70f6284d2a395396dbb3a60b4ce922b6;1-bed4596c70b8d34a2e35c6c06cf9222d
;AVT;XXX;PG-13;124;2002;1975-09-20;Asia Argento;Rome, Italy;70f6284d2a395396dbb3a60b4ce6f397;1-3a8fce3daea9ad8d176728d886989a55
;VCDS;Cocoon;PG-13;117;1985;1938-07-09;Brian Dennehy;Bridgeport, Connecticut, USA;70f6284d2a395396dbb3a60b4ceb1a30;1-39b4c5b3051a587b5132f03c30016b82
;VCE;City Slickers;PG-13;112;1991;1947-03-14;Billy Crystal;Long Beach, Long Island, New York, USA;70f6284d2a395396dbb3a60b4cea1a4c;1-40408e8174cf8eca1105a03472255105
;DLR;Funny Girl;G;151;1968;1942-04-24;Barbra Streisand;Brooklyn, New York, USA;70f6284d2a395396dbb3a60b4ce7804a;1-d385af1e1d4f79bbdf9e3ce639224178
;ADTW;The Hurt Locker;R;131;2008;1974-05-13;Brian Geraghty;Toms River, New Jersey, USA;70f6284d2a395396dbb3a60b4ceb266a;1-8cd35d294780278adfe7a7948a5fa7d6
;DL;Dreamgirls;PG-13;131;2006;1981-09-04;Beyonce Knowles;Houston, Texas, USA;70f6284d2a395396dbb3a60b4ce9469b;1-8fc40c05343ad08efc154351bb4e76b4
;AST;I, Robot;PG-13;115;2004;1956-08-12;Bruce Greenwood;Noranda, Quebec, Canada;70f6284d2a395396dbb3a60b4ceba67c;1-051a5f32c4c6a163c07d5b67f2b9e2a7
;D;Norma Rae;PG;110;1979;1941-12-09;Beau Bridges;Hollywood, California, USA;70f6284d2a395396dbb3a60b4ce7d2bd;1-8846e8f3dd25021037b561ffce0fbac7
;D;Good Will Hunting;R;126;1997;1972-08-15;Ben Affleck;Berkeley, California, USA;70f6284d2a395396dbb3a60b4ce7fa14;1-2854e2e8de984d4c79a7d71856cef933
;DR;Monster's Ball;NC-17;111;2001;1955-08-04;Billy Bob Thornton;Hot Springs, Arkansas, USA;70f6284d2a395396dbb3a60b4ce9e4fc;1-3da8eb9642afbab37e20eccf03d13957
;DTW;Inglourious Basterds;R;153;2009;1963-12-18;Brad Pitt;Shawnee, Oklahoma, USA;70f6284d2a395396dbb3a60b4ceaa4dc;1-2de81bd44bcb5109dbb72473b0aefe79
;D;Pollock;R;122;2000;1948-03-29;Bud Cort;New Rochelle, New York, USA;70f6284d2a395396dbb3a60b4cec0636;1-9d9fbe7e000e3ac2119334c0efc42315
;D;Last Picture Show, The;R;118;1971;1918-06-13;Ben Johnson;Foraker, Shidler, Oklahoma, USA;70f6284d2a395396dbb3a60b4ce83c21;1-7219036f7b36b03be7cddc4365d8b00d
;DW;Schindler's List;R;197;1993;1943-12-31;Ben Kingsley;Scarborough, Yorkshire, England, UK;70f6284d2a395396dbb3a60b4ce84eea;1-ee7d031ae33305b26b947cae32521c93
;D;Boys Don't Cry;NC-17;118;1999;1980-02-21;Brendan Sexton III;Staten Island, New York, USA;70f6284d2a395396dbb3a60b4ceaf6f1;1-0901418ee184a00288544ece71741c1f
;ANCFYT;Who Framed Roger Rabbit;PG;103;1988;1942-10-26;Bob Hoskins;Bury St. Edmunds, Suffolk, England, UK;70f6284d2a395396dbb3a60b4cea6fe9;1-7e6e71b77231a9c2083aa7972a41e1d5
;DY;Green Mile, The;R;188;1999;1964-09-22;Bonnie Hunt;Chicago, Illinois, USA;70f6284d2a395396dbb3a60b4cea9b63;1-21d0f3c77d53ff760a62f2faef509789
;AVCYH;The Mummy;PG-13;124;1999;1968-12-03;Brendan Fraser;Indianapolis, Indiana, USA;70f6284d2a395396dbb3a60b4ceaf52a;1-6cd650960a685b3cb9ebb14514958b94
;DRW;Cold Mountain;R;152;2003;1955-11-09;Brendan Gleeson;Belfast, Ireland, UK;70f6284d2a395396dbb3a60b4ceaf69c;1-c9719efaeac541c4ad22ebf2e44bd445
;DR;Rocky;PG;119;1976;1948-01-14;Carl Weathers;New Orleans, Louisiana, USA;70f6284d2a395396dbb3a60b4cecd489;1-447882f8cbaf24afd6a498ab7eee7f30
;D;Monster;R;109;2003;1936-06-04;Bruce Dern;Chicago, Illinois, USA;70f6284d2a395396dbb3a60b4ceba150;1-864235151a760e4657f22e2b91c31fd8
;AVDRW;Troy;R;163;2004;1946-06-01;Brian Cox;Dundee, Scotland, UK;70f6284d2a395396dbb3a60b4ceb17fc;1-f5fdea7677973de4e155e50f991630a8
;ACD;The Longest Yard;PG-13;113;2005;1936-02-11;Burt Reynolds;Waycross, Georgia, USA;70f6284d2a395396dbb3a60b4cec5d1d;1-aa7928b69537501a6595c527f89d44e9
;VCE;City Slickers;PG-13;112;1991;1949-04-28;Bruno Kirby;New York, New York, USA;70f6284d2a395396dbb3a60b4cebe1c6;1-1710f1b832842de274c2a038413d2882
;D;Gandhi;PG;188;1982;1946-05-09;Candice Bergen;Beverly Hills, Los Angeles, California, USA;70f6284d2a395396dbb3a60b4cecb7a6;1-a1c95b613e0b9b4d2870d65295bcb815
;DT;Airport;G;137;1970;1913-11-02;Burt Lancaster;New York, New York, USA;70f6284d2a395396dbb3a60b4cec2e2d;1-b36eddfdeab2239f9ec7182c8fdbbaee
;D;The Aviator;PG-13;170;2004;1969-05-14;Cate Blanchett;Melbourne, Victoria, Australia;70f6284d2a395396dbb3a60b4cedeee0;1-fc1e64f53606b63cbc250c3517f37824
;DW;Patton;;170;1970;1914-01-31;Carey Loftin;Blountstown, Florida, USA;70f6284d2a395396dbb3a60b4ceccae5;1-e8cf6199f4ab7dcbf8e07e4d10cf9c3e
;D;My Left Foot;R;98;1989;1945-02-17;Brenda Fricker;Dublin, Ireland;70f6284d2a395396dbb3a60b4cead8d3;1-4e009bb1754a667b0534d260b14a1d71
;C;Touch of Class, A;PG;105;1973;1921-03-10;Cec Linder;Timmins, Ontario, Canada;70f6284d2a395396dbb3a60b4cee1a2b;1-b5dcb5142a1398ebbb0f1cae6bd5ab48
;D;Midnight Cowboy;R;113;1969;1939-11-18;Brenda Vaccaro;Brooklyn, New York, USA;70f6284d2a395396dbb3a60b4ceae136;1-96c185633a2b413fb6e61d4291a37028
;C;Sunshine Boys, The;PG;111;1975;1935-08-04;Carol DeLuise;Hackensack, New Jersey, USA;70f6284d2a395396dbb3a60b4ced2449;1-9159f48d3dc035307c0c0bc8dca80319
;D;Gran Torino;R;116;2009;1963-02-12;Brian Haley;Seattle, Washington, USA;70f6284d2a395396dbb3a60b4ceb34b6;1-0828eef42ef6656c430bc13de895cf37
;CR;Annie Hall;PG;93;1977;1952-06-18;Carol Kane;Cleveland, Ohio, USA;70f6284d2a395396dbb3a60b4ced3527;1-0713d9a14d8831cf36da38f4fdecde58
;DR;Rocky;PG;119;1976;1940-04-30;Burt Young;New York, New York, USA;70f6284d2a395396dbb3a60b4cec6d12;1-33973b69d36cbcdf2977ececb035e573
;DW;Schindler's List;R;197;1993;1959-11-13;Caroline Goodall;London, England, UK;70f6284d2a395396dbb3a60b4ced411a;1-60da73418ccbbee322820f1e8b5c35c2
;AST;I, Robot;PG-13;115;2004;1970-09-21;Bridget Moynahan;Binghamton, New York, USA;70f6284d2a395396dbb3a60b4ceb4e1f;1-075d00e25dda6155c80c83135dddeeae
;DR;Blue Sky;PG-13;101;1994;1946-10-27;Carrie Snodgress;Park Ridge, Illinois, USA;70f6284d2a395396dbb3a60b4ced7030;1-3e2c1a6b8c896bb10dc284b1f69d4e25
;D;Girl, Interrupted;R;127;1999;1977-11-10;Brittany Murphy;Atlanta, Georgia, USA;70f6284d2a395396dbb3a60b4ceb5c8c;1-0b091212342b81d9441fb8a864697ac5
;D;Giant;G;201;1956;1931-05-28;Carroll Baker;Johnstown, Pennsylvania, USA;70f6284d2a395396dbb3a60b4ced8a3e;1-487dea69f4478584cb4ce15429dc9e5d
;DW;Glory;R;122;1989;1962-10-26;Cary Elwes;London, England, UK;70f6284d2a395396dbb3a60b4ceda7b2;1-6956af51ad51400cd734f6ac5c4ff07b
;DW;Coming Home;R;126;1978;1936-06-04;Bruce Dern;Chicago, Illinois, USA;70f6284d2a395396dbb3a60b4ceb9365;1-d4adeefc04a41c8bbecc86b96b28faef
;D;Untouchables, The;R;119;1987;1953-10-30;Charles Martin Smith;Van Nuys, California, USA;70f6284d2a395396dbb3a60b4ceec1ba;1-03d154e36eaa4ae121c98d744f588664
;VNCF;Over the Hedge;PG;83;2006;1955-03-19;Bruce Willis;Idar-Oberstein, West Germany;70f6284d2a395396dbb3a60b4cebcd3c;1-3ed9ce4ac6c803f2b482505e262dee91
;AW;Rambo: First Blood Part II;R;94;1985;1936-04-12;Charles Napier;Scottsville, Kentucky, USA;70f6284d2a395396dbb3a60b4ceec4c4;1-5afc8e4d4a537292370d1e45ff682b53
;D;Raging Bull;R;129;1980;1960-11-29;Cathy Moriarty;The Bronx, New York, USA;70f6284d2a395396dbb3a60b4cee0e44;1-2b7d87b65ec25f62be9693803ff21cdc
;DR;Rocky;PG;119;1976;1908-11-16;Burgess Meredith;Cleveland, Ohio, USA;70f6284d2a395396dbb3a60b4cec111c;1-cdc3decad9a9b5d89cf4d4639cac8e04
;DR;Cider House Rules, The;PG-13;126;1999;1975-08-07;Charlize Theron;Benoni, Gauteng, South Africa;70f6284d2a395396dbb3a60b4ceeeb43;1-ba5e7f8b7105e08c9398bae944c9905b
;D;Monster;R;109;2003;1975-08-07;Charlize Theron;Benoni, Gauteng, South Africa;70f6284d2a395396dbb3a60b4ceef7b8;1-2c75ec4dcf08567bfd531870a4500997
;AVDR;Ben-Hur;G;212;1959;1924-10-04;Charlton Heston;Evanston, Illinois, USA;70f6284d2a395396dbb3a60b4cef0a4e;1-8ffc2fb2958dc992670ccc4f1572e531
;CR;Moonstruck;PG;102;1987;1946-05-20;Cher;El Centro, California, USA;70f6284d2a395396dbb3a60b4cef2089;1-beb6eb5d6f18329e9ef17204fa6dca16
;AVYS;Fantastic Four;PG-13;106;2005;1981-06-13;Chris Evans;Sudbury, Massachusetts, USA;70f6284d2a395396dbb3a60b4cef5634;1-b9db15847e7d27478b6c9bdd89610663
;CDR;Sex and the City;R;148;2008;1954-11-13;Chris Noth;Madison, Wisconsin, USA;70f6284d2a395396dbb3a60b4cef7f80;1-a0811e6afc514f1f4f365eca81ac6a2b
;CD;Sting, The;PG;129;1973;1923-02-28;Charles Durning;Highland Falls, New York, USA;70f6284d2a395396dbb3a60b4cee811d;1-fe12d5be1f74bca5e590cf48782ca1a9
;CD;Scent of a Woman;R;157;1992;1970-06-26;Chris O'Donnell;Winnetka, Illinois, USA;70f6284d2a395396dbb3a60b4cef8bc0;1-43edcd40a323ff09328bfa403d38db0f
;ADRW;Spartacus;PG-13;184;1960;1899-07-01;Charles Laughton;Victoria Hotel, Scarborough, Yorkshire, England, UK;70f6284d2a395396dbb3a60b4ceeb457;1-a6ec23d704c52e92ccb2a7c96cae6488
;ACT;Rush Hour 3;PG-13;91;2007;1972-08-31;Chris Tucker;Atlanta, Georgia, USA;70f6284d2a395396dbb3a60b4ceff33c;1-04062e631a3261099da7197975c543e0
;D;Wall Street;R;125;1987;1965-09-03;Charlie Sheen;New York, New York, USA;70f6284d2a395396dbb3a60b4ceee27e;1-be1ebeb1ad5c02f52e18594a53de6ddc
;CH;Scary Movie;R;88;2000;1972-04-20;Carmen Electra;Sharonville, Ohio, USA;70f6284d2a395396dbb3a60b4ced0912;1-8c0264e8e72769c1e0bd1f8893f34b10
;D;Gran Torino;R;116;2009;1978-05-31;Christopher Carley;Suffern, New York, USA;70f6284d2a395396dbb3a60b4cf04c84;1-79b52bdb504da10d5d187a1fa2819a4d
;DR;Shine;PG-13;105;1996;1948-07-24;Chris Haywood;Billericay, Essex, England, UK;70f6284d2a395396dbb3a60b4cef69c5;1-f177babc03d395b9a8a528bec1c82c09
;DR;Ryan's Daughter;;187;1970;1941-08-18;Christopher Jones;Jackson, Tennessee, USA;70f6284d2a395396dbb3a60b4cf067b3;1-5bdb24154d8762e363fedbdd1d0ad364
;C;American Pie 2;R;105;2001;1979-03-14;Chris Klein;Hinsdale, Illinois, USA;70f6284d2a395396dbb3a60b4cef7f00;1-e3052ef02a947c96da873dba6a2c2d9c
;CD;Adaptation.;R;114;2002;1951-07-09;Chris Cooper;Kansas City, Missouri, USA;70f6284d2a395396dbb3a60b4cef4480;1-2054729b4fdc2180fb3bd80fbe213f6b
;CDR;Hannah and Her Sisters;PG-13;103;1986;1956-10-21;Carrie Fisher;Beverly Hills, Los Angeles, California, USA;70f6284d2a395396dbb3a60b4ced5b89;1-fa6ba890f0cb52775245d1c5e5a6ecc4
;AVS;Superman;PG;143;1978;1952-09-25;Christopher Reeve;New York, New York, USA;70f6284d2a395396dbb3a60b4cf0c384;1-1ba09262a750d08b73ee6cb03c139a73
;AYRT;Batman Returns;PG-13;126;1992;1943-03-31;Christopher Walken;Queens, New York, USA;70f6284d2a395396dbb3a60b4cf0d48f;1-ea0aa5b160ae359d2901704afea51a85
;C;Mighty Aphrodite;R;98;1995;1955-01-01;George De La Pena;New York, New York, USA;70f6284d2a395396dbb3a60b4cff2747;1-86eb97b962ca49a51c504d4a7eb6c492
;DT;Airport;G;137;1970;1925-02-18;George Kennedy;New York, New York, USA;70f6284d2a395396dbb3a60b4cff30fb;1-56b4d4ee41ba0ad3138daedfc970cfa7
;D;Prime of Miss Jean Brodie, The;;116;1969;1908-12-18;Celia Johnson;Ellerker Gate, Richmond, Surrey, England, UK;70f6284d2a395396dbb3a60b4cee4a92;1-264c28ab51daad366d65ebf4299cf5d9
;C;Grown Ups;PG-13;102;2010;1966-02-07;Chris Rock;Georgetown, South Carolina, USA;70f6284d2a395396dbb3a60b4cefb2fc;1-f2cc1f06506107674aa4bb17bf4f1ca4
;D;Ray;PG-13;152;2004;1947-08-31;Clifton Powell;Liberia Yonkers, New York, USA;70f6284d2a395396dbb3a60b4cf16441;1-12f50494bc7d993e04885adcb0cb566b
;DMT;Klute;R;114;1971;1935-10-31;Charles Cioffi;New York, New York, USA;70f6284d2a395396dbb3a60b4cee69c5;1-ef76affdc39e15494292a2f6cdae6326
;D;Gran Torino;R;116;2009;1930-05-31;Clint Eastwood;St. Francis Hospital, San Francisco, California, USA;70f6284d2a395396dbb3a60b4cf17cde;1-6de7aadad3e10a09fceb6422343b8461
;D;The Fighter;R;116;2010;1974-01-30;Christian Bale;Haverfordwest, Pembrokeshire, Wales, UK;70f6284d2a395396dbb3a60b4ceff8fd;1-e556f23dde5322f9de83a5f2e8258827
;ANCFYT;Who Framed Roger Rabbit;PG;103;1988;1950-08-27;Charles Fleischer;Washington, District of Columbia, USA;70f6284d2a395396dbb3a60b4cee96fd;1-c547b7cac105e488d5d5b0876124010e
;ADMST;Minority Report;PG-13;145;2002;1976-05-31;Colin Farrell;Castleknock, Dublin, Ireland;70f6284d2a395396dbb3a60b4cf1ad75;1-fab15625ab8f4f80d29d3826cd2921da
